county,year,month,precip_in
Napa,2018,8,0.0
Napa,2018,9,0.0
Napa,2018,10,0.22
Napa,2018,11,4.36
Napa,2018,12,2.78
Napa,2019,1,7.22
Napa,2019,2,9.87
Napa,2019,3,5.4
Napa,2019,4,0.45
Napa,2019,5,2.99
Napa,2019,6,0.0
Napa,2019,7,0.0
Napa,2019,8,0.0
Napa,2019,9,0.0
Napa,2019,10,0.0
Napa,2019,11,0.96
Napa,2019,12,5.21
Napa,2020,1,2.33
Napa,2020,2,0.0
Napa,2020,3,1.59
Napa,2020,4,1.19
Napa,2020,5,2.92
Napa,2020,6,0.0
Napa,2020,7,0.0
Napa,2020,8,0.06
Napa,2020,9,0.0
Napa,2020,10,0.0
Napa,2020,11,0.94
Napa,2020,12,2.07
Napa,2021,1,3.28
Napa,2021,2,1.84
Napa,2021,3,2.05
Napa,2021,4,0.06
Napa,2021,5,0.02
Napa,2021,6,0.0
Napa,2021,7,0.0
Napa,2021,8,0.0
Napa,2021,9,0.0
Napa,2021,10,8.56
Napa,2021,11,1.63
Napa,2021,12,7.24
Napa,2022,1,0.63
Napa,2022,2,0.56
Napa,2022,3,0.77
Napa,2022,4,1.46
Napa,2022,5,0.0
Napa,2022,6,1.62
Napa,2022,7,0.0
Napa,2022,9,0.87
Napa,2022,10,0.0
Napa,2022,11,1.02
Napa,2022,12,9.5
Napa,2023,1,9.82
Napa,2023,2,3.31
Napa,2023,3,9.0
Napa,2023,4,0.32
Napa,2023,5,0.7
Napa,2023,6,0.0
Napa,2023,7,0.0
Napa,2023,8,0.0
Napa,2023,9,0.13
Napa,2023,10,0.34
Napa,2023,11,1.51
Napa,2023,12,4.26
Napa,2024,2,7.1
Napa,2024,4,1.05
Napa,2024,5,0.68
Napa,2024,6,0.0
Napa,2024,7,0.0
Napa,2024,8,0.03
Napa,2024,9,0.0
Napa,2024,10,0.22
Napa,2024,11,5.8
Napa,2024,12,6.13
Napa,2025,1,0.83
Napa,2025,2,5.39
Napa,2025,3,2.33
Napa,2025,4,0.41
Napa,2025,5,0.1
Napa,2025,6,0.0
Nevada,2009,10,4.69
Nevada,2009,11,2.37
Nevada,2009,12,8.74
Nevada,2010,1,15.3
Nevada,2010,2,8.0
Nevada,2010,3,6.22
Nevada,2010,4,12.31
Nevada,2010,5,4.09
Nevada,2010,6,0.17
Nevada,2010,7,0.0
Nevada,2010,9,0.05
Nevada,2010,10,8.5
Nevada,2010,11,11.37
Nevada,2010,12,20.33
Nevada,2011,1,3.29
Nevada,2011,2,7.04
Nevada,2011,3,26.9
Nevada,2011,4,3.14
Nevada,2011,5,4.24
Nevada,2011,6,2.63
Nevada,2011,7,0.0
Nevada,2011,8,0.0
Nevada,2011,9,0.03
Nevada,2011,10,4.9
Nevada,2011,11,3.02
Nevada,2011,12,0.24
Nevada,2012,1,9.2
Nevada,2012,2,3.74
Nevada,2012,3,20.92
Nevada,2012,4,10.67
Nevada,2012,5,0.9
Nevada,2012,6,2.3
Nevada,2012,7,0.1
Nevada,2012,8,0.0
Nevada,2012,9,0.0
Nevada,2012,10,3.67
Nevada,2012,11,15.36
Nevada,2012,12,22.54
Nevada,2013,1,1.76
Nevada,2013,2,0.89
Nevada,2013,3,3.82
Nevada,2013,4,1.8
Nevada,2013,5,1.25
Nevada,2013,6,2.12
Nevada,2013,7,0.0
Nevada,2013,8,0.22
Nevada,2013,9,3.32
Nevada,2013,10,0.67
Nevada,2013,11,1.79
Nevada,2013,12,0.95
Nevada,2014,1,1.79
Nevada,2014,2,15.76
Nevada,2014,3,10.1
Nevada,2014,4,4.09
Nevada,2014,5,0.73
Nevada,2014,6,0.0
Nevada,2014,7,0.0
Nevada,2014,8,0.12
Nevada,2014,9,1.55
Nevada,2014,10,2.08
Nevada,2014,11,5.24
Nevada,2014,12,16.89
Nevada,2015,1,0.05
Nevada,2015,2,7.67
Nevada,2015,3,1.07
Nevada,2015,4,3.19
Nevada,2015,5,0.27
Nevada,2015,6,0.29
Nevada,2015,7,0.25
Nevada,2015,8,0.01
Nevada,2015,9,0.11
Nevada,2015,10,0.99
Nevada,2015,11,5.1
Nevada,2015,12,13.84
Nevada,2016,1,17.44
Nevada,2016,2,1.94
Nevada,2016,3,19.22
Nevada,2016,4,2.5
Nevada,2016,5,1.72
Nevada,2016,6,0.0
Nevada,2016,7,0.0
Nevada,2016,8,0.0
Nevada,2016,9,0.0
Nevada,2016,10,12.14
Nevada,2016,11,7.53
Nevada,2016,12,9.97
Nevada,2017,1,27.6
Nevada,2017,2,26.65
Nevada,2017,3,7.38
Nevada,2017,4,11.4
Nevada,2017,5,0.11
Nevada,2017,6,0.75
Nevada,2017,7,0.0
Nevada,2017,8,0.01
Nevada,2017,9,0.23
Nevada,2017,10,0.93
Nevada,2017,11,14.23
Nevada,2017,12,0.88
Nevada,2018,1,10.01
Nevada,2018,2,0.28
Nevada,2018,3,18.28
Nevada,2018,4,4.82
Nevada,2018,5,0.48
Nevada,2018,6,0.0
Nevada,2018,7,0.0
Nevada,2018,8,0.0
Nevada,2018,9,0.0
Nevada,2018,10,0.53
Nevada,2018,11,8.61
Nevada,2018,12,4.87
Nevada,2019,1,14.2
Nevada,2019,2,26.76
Nevada,2019,3,8.64
Nevada,2019,4,3.49
Nevada,2019,5,5.83
Nevada,2019,6,1.05
Nevada,2019,7,0.0
Nevada,2019,8,0.0
Nevada,2019,9,2.66
Nevada,2019,10,0.05
Nevada,2019,11,0.71
Nevada,2019,12,12.01
Nevada,2020,1,4.8
Nevada,2020,2,0.0
Nevada,2020,3,8.75
Nevada,2020,4,5.3
Nevada,2020,5,4.23
Nevada,2020,6,0.0
Nevada,2020,7,0.0
Nevada,2020,8,0.03
Nevada,2020,9,0.03
Nevada,2020,10,0.0
Nevada,2020,11,3.75
Nevada,2020,12,5.72
Nevada,2021,1,7.79
Nevada,2021,2,5.32
Nevada,2021,3,4.82
Nevada,2021,4,0.73
Nevada,2021,5,0.34
Nevada,2021,6,0.06
Nevada,2021,7,0.01
Nevada,2021,8,0.01
Nevada,2021,9,0.5
Nevada,2021,10,16.47
Nevada,2021,11,2.92
Nevada,2021,12,14.29
Nevada,2022,1,0.6
Nevada,2022,2,0.34
Nevada,2022,3,1.81
Nevada,2022,4,5.96
Nevada,2022,5,0.22
Nevada,2022,6,0.94
Nevada,2022,7,0.0
Nevada,2022,8,0.72
Nevada,2022,9,1.45
Nevada,2022,10,0.0
Nevada,2022,11,4.99
Nevada,2022,12,19.84
Nevada,2023,1,21.01
Nevada,2023,2,2.45
Nevada,2023,3,14.62
Nevada,2023,4,1.38
Nevada,2023,5,1.65
Nevada,2023,6,0.08
Nevada,2023,7,0.0
Nevada,2023,8,0.17
Nevada,2023,9,0.48
Nevada,2023,10,1.47
Nevada,2023,11,2.99
Nevada,2023,12,5.53
Nevada,2024,1,12.41
Nevada,2024,2,13.27
Nevada,2024,3,9.71
Nevada,2024,4,1.26
Nevada,2024,5,2.39
Nevada,2024,6,0.0
Nevada,2024,7,0.0
Nevada,2024,8,0.68
Nevada,2024,9,0.0
Nevada,2024,10,0.55
Nevada,2024,11,13.0
Nevada,2024,12,11.78
Nevada,2025,1,1.55
Nevada,2025,2,17.65
Nevada,2025,3,9.46
Nevada,2025,4,2.84
Nevada,2025,5,0.19
Nevada,2025,6,0.0
PLUMAS,2009,10,2.84
PLUMAS,2009,11,2.14
PLUMAS,2009,12,3.98
PLUMAS,2010,1,10.44
PLUMAS,2010,2,4.34
PLUMAS,2010,3,3.39
PLUMAS,2010,4,4.29
PLUMAS,2010,5,1.62
PLUMAS,2010,6,0.08
PLUMAS,2010,7,0.07
PLUMAS,2010,8,0.15
PLUMAS,2010,9,0.1
PLUMAS,2010,10,4.64
PLUMAS,2010,11,4.08
PLUMAS,2010,12,9.24
PLUMAS,2011,1,1.05
PLUMAS,2011,2,3.13
PLUMAS,2011,3,4.31
PLUMAS,2011,4,2.07
PLUMAS,2011,5,2.87
PLUMAS,2011,6,1.53
PLUMAS,2011,7,0.0
PLUMAS,2011,8,0.0
PLUMAS,2011,9,0.02
PLUMAS,2011,10,2.28
PLUMAS,2011,11,1.15
PLUMAS,2011,12,0.47
PLUMAS,2012,1,4.33
PLUMAS,2012,2,1.25
PLUMAS,2012,3,10.47
PLUMAS,2012,4,4.47
PLUMAS,2012,5,0.4
PLUMAS,2012,6,0.65
PLUMAS,2012,7,0.0
PLUMAS,2012,8,0.02
PLUMAS,2012,9,0.0
PLUMAS,2012,10,1.38
PLUMAS,2012,11,7.11
PLUMAS,2012,12,11.62
PLUMAS,2013,1,0.52
PLUMAS,2013,2,0.47
PLUMAS,2013,3,2.76
PLUMAS,2013,4,0.58
PLUMAS,2013,5,1.47
PLUMAS,2013,6,1.26
PLUMAS,2013,7,0.06
PLUMAS,2013,8,0.05
PLUMAS,2013,9,0.69
PLUMAS,2013,10,0.53
PLUMAS,2013,11,1.6
PLUMAS,2013,12,0.31
PLUMAS,2014,1,0.87
PLUMAS,2014,2,5.69
PLUMAS,2014,3,7.35
PLUMAS,2014,4,1.35
PLUMAS,2014,5,0.42
PLUMAS,2014,6,0.0
PLUMAS,2014,7,0.91
PLUMAS,2014,8,0.73
PLUMAS,2014,9,0.5
PLUMAS,2014,10,1.11
PLUMAS,2014,11,3.97
PLUMAS,2014,12,11.58
PLUMAS,2015,1,0.31
PLUMAS,2015,2,3.7
PLUMAS,2015,3,1.03
PLUMAS,2015,4,0.81
PLUMAS,2015,5,0.73
PLUMAS,2015,6,1.17
PLUMAS,2015,7,1.53
PLUMAS,2015,8,0.08
PLUMAS,2015,9,0.4
PLUMAS,2015,10,1.02
PLUMAS,2015,11,2.1
PLUMAS,2015,12,5.79
PLUMAS,2016,1,14.58
PLUMAS,2016,2,2.31
PLUMAS,2016,3,10.31
PLUMAS,2016,4,2.14
PLUMAS,2016,5,2.24
PLUMAS,2016,6,0.68
PLUMAS,2016,7,0.0
PLUMAS,2016,8,0.0
PLUMAS,2016,9,0.09
PLUMAS,2016,10,5.82
PLUMAS,2016,11,4.49
PLUMAS,2016,12,6.61
PLUMAS,2017,1,14.68
PLUMAS,2017,2,10.67
PLUMAS,2017,3,4.65
PLUMAS,2017,4,5.37
PLUMAS,2017,5,0.45
PLUMAS,2017,6,0.56
PLUMAS,2017,7,0.0
PLUMAS,2017,8,0.41
PLUMAS,2017,9,0.31
PLUMAS,2017,10,0.58
PLUMAS,2017,11,6.42
PLUMAS,2017,12,0.37
PLUMAS,2018,1,4.05
PLUMAS,2018,2,9.25
PLUMAS,2018,3,6.85
PLUMAS,2018,4,3.38
PLUMAS,2018,5,1.37
PLUMAS,2018,6,0.4
PLUMAS,2018,7,0.01
PLUMAS,2018,8,0.0
PLUMAS,2018,9,0.0
PLUMAS,2018,10,0.45
PLUMAS,2018,11,3.62
PLUMAS,2018,12,3.99
PLUMAS,2019,1,8.62
PLUMAS,2019,2,12.11
PLUMAS,2019,3,5.89
PLUMAS,2019,4,1.65
PLUMAS,2019,5,2.8
PLUMAS,2019,6,0.2
PLUMAS,2019,7,0.16
PLUMAS,2019,8,0.01
PLUMAS,2019,9,0.62
PLUMAS,2019,10,0.26
PLUMAS,2019,11,1.3
PLUMAS,2019,12,6.51
PLUMAS,2020,1,0.74
PLUMAS,2020,2,0.24
PLUMAS,2020,3,3.3
PLUMAS,2020,4,1.68
PLUMAS,2020,5,2.86
PLUMAS,2020,6,0.27
PLUMAS,2020,7,0.28
PLUMAS,2020,8,0.02
PLUMAS,2020,9,0.0
PLUMAS,2020,10,0.05
PLUMAS,2020,11,1.72
PLUMAS,2020,12,2.49
PLUMAS,2021,1,3.25
PLUMAS,2021,2,3.04
PLUMAS,2021,3,2.1
PLUMAS,2021,4,1.11
PLUMAS,2021,5,0.61
PLUMAS,2021,6,0.13
PLUMAS,2021,7,0.06
PLUMAS,2021,8,0.0
PLUMAS,2021,9,0.23
PLUMAS,2021,10,8.04
PLUMAS,2021,11,1.26
PLUMAS,2021,12,8.71
PLUMAS,2022,1,0.57
PLUMAS,2022,2,0.09
PLUMAS,2022,3,0.73
PLUMAS,2022,4,3.09
PLUMAS,2022,5,0.56
PLUMAS,2022,6,1.24
PLUMAS,2022,7,0.05
PLUMAS,2022,8,0.0
PLUMAS,2022,9,1.27
PLUMAS,2022,10,0.0
PLUMAS,2022,11,3.43
PLUMAS,2022,12,9.38
PLUMAS,2023,1,11.37
PLUMAS,2023,2,3.62
PLUMAS,2023,3,7.03
PLUMAS,2023,4,0.73
PLUMAS,2023,5,1.63
PLUMAS,2023,6,1.35
PLUMAS,2023,7,0.0
PLUMAS,2023,8,0.6
PLUMAS,2023,9,1.62
PLUMAS,2023,10,0.12
PLUMAS,2023,11,2.65
PLUMAS,2023,12,3.28
PLUMAS,2024,1,5.47
PLUMAS,2024,2,9.12
PLUMAS,2024,3,4.68
PLUMAS,2024,4,0.98
PLUMAS,2024,5,1.4
PLUMAS,2024,6,0.0
PLUMAS,2024,7,0.06
PLUMAS,2024,8,0.3
PLUMAS,2024,9,0.02
PLUMAS,2024,10,0.59
PLUMAS,2024,11,10.35
PLUMAS,2024,12,6.08
PLUMAS,2025,1,1.32
PLUMAS,2025,2,10.0
PLUMAS,2025,3,4.52
PLUMAS,2025,4,1.15
PLUMAS,2025,5,0.84
PLUMAS,2025,6,0.25
Placer,2009,10,2.09
Placer,2009,11,1.51
Placer,2009,12,5.61
Placer,2010,1,7.89
Placer,2010,2,2.76
Placer,2010,3,6.7
Placer,2010,4,6.48
Placer,2010,5,2.92
Placer,2010,6,0.03
Placer,2010,10,5.68
Placer,2010,11,6.63
Placer,2010,12,12.92
Placer,2011,1,2.57
Placer,2011,5,3.76
Placer,2011,6,3.51
Placer,2011,7,0.0
Placer,2011,8,0.0
Placer,2011,9,0.06
Placer,2011,10,4.66
Placer,2011,11,1.71
Placer,2011,12,0.06
Placer,2012,1,5.97
Placer,2012,2,2.67
Placer,2012,3,12.18
Placer,2012,4,5.31
Placer,2012,5,0.11
Placer,2012,6,0.74
Placer,2012,7,0.71
Placer,2012,9,0.14
Placer,2012,10,2.61
Placer,2012,11,3.61
Placer,2012,12,14.06
Placer,2013,1,1.15
Placer,2013,2,1.14
Placer,2013,3,2.19
Placer,2013,4,1.29
Placer,2013,5,1.24
Placer,2013,6,1.1
Placer,2013,7,0.0
Placer,2013,9,1.01
Placer,2013,10,0.45
Placer,2013,11,1.49
Placer,2013,12,0.6
Placer,2014,1,1.57
Placer,2014,2,12.47
Placer,2014,3,6.24
Placer,2014,4,2.51
Placer,2014,5,0.24
Placer,2014,6,0.0
Placer,2014,7,0.05
Placer,2014,8,0.0
Placer,2014,9,0.98
Placer,2014,10,2.24
Placer,2014,11,2.44
Placer,2014,12,10.26
Placer,2015,1,0.27
Placer,2015,2,6.25
Placer,2015,3,0.77
Placer,2015,4,2.79
Placer,2015,5,0.48
Placer,2015,7,0.0
Placer,2015,8,0.0
Placer,2015,10,2.05
Placer,2015,11,6.05
Placer,2015,12,9.6
Placer,2016,1,8.43
Placer,2016,2,2.12
Placer,2016,3,11.23
Placer,2016,4,2.74
Placer,2016,5,0.86
Placer,2016,6,0.62
Placer,2016,7,0.0
Placer,2016,8,0.0
Placer,2016,9,0.0
Placer,2016,10,10.63
Placer,2016,11,2.8
Placer,2016,12,8.37
Placer,2017,1,18.01
Placer,2017,2,21.07
Placer,2017,3,5.53
Placer,2017,4,5.49
Placer,2017,5,0.23
Placer,2017,6,0.32
Placer,2017,7,0.0
Placer,2017,8,0.02
Placer,2017,9,0.0
Placer,2017,10,0.44
Placer,2017,11,9.04
Placer,2017,12,0.85
Placer,2018,1,6.64
Placer,2018,2,0.87
Placer,2018,3,13.15
Placer,2018,4,3.8
Placer,2018,5,0.63
Placer,2018,6,0.0
Placer,2018,7,0.0
Placer,2018,8,0.0
Placer,2018,9,0.0
Placer,2018,10,0.31
Placer,2018,11,5.87
Placer,2018,12,2.42
Placer,2019,1,9.89
Placer,2019,2,16.8
Placer,2019,3,5.82
Placer,2019,4,1.39
Placer,2019,5,6.26
Placer,2019,6,0.0
Placer,2019,7,0.0
Placer,2019,8,0.0
Placer,2019,9,2.02
Placer,2019,10,0.07
Placer,2019,11,1.75
Placer,2019,12,8.12
Placer,2020,1,2.7
Placer,2020,2,0.08
Placer,2020,3,6.39
Placer,2020,4,3.28
Placer,2020,5,2.47
Placer,2020,6,0.09
Placer,2020,7,0.0
Placer,2020,8,0.02
Placer,2020,9,0.02
Placer,2020,10,0.01
Placer,2020,11,2.21
Placer,2020,12,3.44
Placer,2021,1,6.3
Placer,2021,2,3.58
Placer,2021,3,3.61
Placer,2021,4,0.43
Placer,2021,5,0.04
Placer,2021,6,0.04
Placer,2021,7,0.01
Placer,2021,8,0.0
Placer,2021,9,0.57
Placer,2021,10,11.46
Placer,2021,11,1.53
Placer,2021,12,11.05
Placer,2022,1,0.59
Placer,2022,2,0.32
Placer,2022,3,1.4
Placer,2022,4,6.46
Placer,2022,5,0.11
Placer,2022,6,0.46
Placer,2022,7,0.0
Placer,2022,8,0.0
Placer,2022,9,0.96
Placer,2022,10,0.0
Placer,2022,11,3.59
Placer,2022,12,14.85
Placer,2023,1,19.45
Placer,2023,2,4.5
Placer,2023,3,11.73
Placer,2023,4,0.25
Placer,2023,5,0.84
Placer,2023,6,0.15
Placer,2023,7,0.0
Placer,2023,8,0.36
Placer,2023,9,0.3
Placer,2023,10,1.39
Placer,2023,11,1.93
Placer,2023,12,3.96
Placer,2024,1,5.9
Placer,2024,2,8.6
Placer,2024,3,7.61
Placer,2024,4,1.54
Placer,2024,5,1.69
Placer,2024,6,0.0
Placer,2024,7,0.0
Placer,2024,8,0.13
Placer,2024,9,0.0
Plumas,2009,10,5.5
Plumas,2009,11,3.8
Plumas,2009,12,7.4
Plumas,2010,1,11.1
Plumas,2010,3,7.0
Plumas,2010,4,9.4
Plumas,2010,5,3.6
Plumas,2010,6,0.8
Plumas,2010,7,0.0
Plumas,2010,8,0.1
Plumas,2010,9,0.0
Plumas,2010,10,7.9
Plumas,2010,11,8.7
Plumas,2010,12,14.9
Plumas,2011,1,1.8
Plumas,2011,2,10.8
Plumas,2011,3,12.4
Plumas,2011,5,3.6
Plumas,2011,6,0.6
Plumas,2011,7,0.1
Plumas,2011,8,0.0
Plumas,2011,9,1.4
Plumas,2011,10,4.4
Plumas,2011,11,2.6
Plumas,2011,12,0.7
Plumas,2012,1,7.73
Plumas,2012,2,2.2
Plumas,2012,3,15.14
Plumas,2012,4,6.76
Plumas,2012,5,0.17
Plumas,2012,6,2.16
Plumas,2012,10,4.44
Plumas,2012,11,15.88
Plumas,2012,12,12.88
Plumas,2013,1,1.66
Plumas,2013,2,0.88
Plumas,2013,3,4.47
Plumas,2013,4,1.4
Plumas,2013,5,1.5
Plumas,2013,6,1.76
Plumas,2013,7,0.0
Plumas,2013,8,0.4
Plumas,2013,9,4.79
Plumas,2013,10,0.67
Plumas,2013,11,1.19
Plumas,2013,12,1.02
Plumas,2014,1,1.91
Plumas,2014,2,12.44
Plumas,2014,3,10.64
Plumas,2014,4,1.35
Plumas,2014,5,0.79
Plumas,2014,6,0.0
Plumas,2014,7,0.05
Plumas,2014,8,1.12
Plumas,2014,9,1.41
Plumas,2014,10,3.31
Plumas,2014,11,3.53
Plumas,2014,12,15.07
Plumas,2015,1,0.04
Plumas,2015,2,9.94
Plumas,2015,3,1.49
Plumas,2015,4,3.27
Plumas,2015,5,1.54
Plumas,2015,6,0.36
Plumas,2015,7,0.48
Plumas,2015,8,0.02
Plumas,2015,9,0.33
Plumas,2015,10,1.71
Plumas,2015,11,3.76
Plumas,2015,12,12.47
Plumas,2016,1,16.18
Plumas,2016,2,4.57
Plumas,2016,3,18.99
Plumas,2016,4,2.28
Plumas,2016,5,1.52
Plumas,2016,6,1.18
Plumas,2016,7,0.0
Plumas,2016,8,0.08
Plumas,2016,9,0.0
Plumas,2016,10,16.04
Plumas,2016,11,4.87
Plumas,2016,12,14.51
Plumas,2017,1,24.13
Plumas,2017,2,32.77
Plumas,2017,3,8.59
Plumas,2017,4,14.08
Plumas,2017,5,0.62
Plumas,2017,6,0.74
Plumas,2017,7,0.0
Plumas,2017,8,0.04
Plumas,2017,9,1.21
Plumas,2017,10,1.0
Plumas,2017,11,18.84
Plumas,2017,12,0.75
Plumas,2018,1,9.73
Plumas,2018,2,1.74
Plumas,2018,3,16.31
Plumas,2018,4,6.04
Plumas,2018,5,1.64
Plumas,2018,6,0.67
Plumas,2018,7,0.0
Plumas,2018,8,0.0
Plumas,2018,9,0.01
Plumas,2018,10,0.67
Plumas,2018,11,7.49
Plumas,2018,12,2.56
Plumas,2019,1,17.04
Plumas,2019,2,17.49
Plumas,2019,3,9.35
Plumas,2019,4,4.34
Plumas,2019,5,6.5
Plumas,2019,6,0.03
Plumas,2019,7,0.0
Plumas,2019,8,0.07
Plumas,2019,9,2.3
Plumas,2019,10,0.18
Plumas,2019,11,2.82
Plumas,2019,12,13.96
Plumas,2020,1,5.49
Plumas,2020,2,0.02
Plumas,2020,3,6.63
Plumas,2020,4,3.67
Plumas,2020,5,6.23
Plumas,2020,6,0.34
Plumas,2020,7,0.0
Plumas,2020,8,0.17
Plumas,2020,9,0.0
Plumas,2020,10,0.0
Plumas,2020,11,2.95
Plumas,2020,12,3.38
Plumas,2021,1,5.2
Plumas,2021,2,3.55
Plumas,2021,3,3.22
Plumas,2021,4,0.66
Plumas,2021,5,0.0
Plumas,2021,6,0.14
Plumas,2021,7,0.08
Plumas,2021,8,0.03
Plumas,2021,9,1.43
Plumas,2021,10,16.19
Plumas,2021,11,3.51
Plumas,2021,12,11.72
Plumas,2022,1,0.25
Plumas,2022,2,0.92
Plumas,2022,3,2.27
Plumas,2022,4,8.28
Plumas,2022,5,1.02
Plumas,2022,6,1.88
Plumas,2022,7,0.0
Plumas,2022,8,0.22
Plumas,2022,9,1.65
Plumas,2022,10,0.03
Plumas,2022,11,4.24
Plumas,2022,12,13.06
Plumas,2023,1,19.54
Plumas,2023,2,10.05
Plumas,2023,3,11.1
Plumas,2023,4,2.71
Plumas,2023,5,3.14
Plumas,2023,6,2.26
Plumas,2023,7,0.0
Plumas,2023,8,0.49
Plumas,2023,9,2.11
Plumas,2023,10,0.72
Plumas,2023,11,2.52
Plumas,2023,12,4.7
Plumas,2024,1,7.56
Plumas,2024,2,11.26
Plumas,2024,4,2.06
Plumas,2024,5,2.34
Plumas,2024,6,0.0
Plumas,2024,7,0.08
Plumas,2024,8,0.61
Plumas,2024,9,0.04
Plumas,2024,10,0.28
Plumas,2024,11,12.1
Plumas,2024,12,9.72
Plumas,2025,1,0.95
Plumas,2025,2,12.45
Plumas,2025,3,6.62
Plumas,2025,4,1.45
Plumas,2025,5,0.88
Plumas,2025,6,0.0
SACRAMENTO,2009,12,3.03
SACRAMENTO,2010,1,5.08
SACRAMENTO,2010,2,2.64
SACRAMENTO,2010,3,1.77
SACRAMENTO,2010,4,3.86
SACRAMENTO,2010,5,1.38
SACRAMENTO,2010,6,0.04
SACRAMENTO,2010,7,0.0
SACRAMENTO,2010,8,0.0
SACRAMENTO,2010,9,0.0
SACRAMENTO,2010,11,3.14
SACRAMENTO,2010,12,6.3
SACRAMENTO,2011,1,1.78
SACRAMENTO,2011,2,4.64
SACRAMENTO,2011,3,7.6
SACRAMENTO,2011,4,0.51
SACRAMENTO,2011,5,2.21
SACRAMENTO,2011,6,1.73
SACRAMENTO,2011,7,0.0
SACRAMENTO,2011,8,0.35
SACRAMENTO,2011,9,0.0
SACRAMENTO,2011,10,2.25
SACRAMENTO,2011,11,0.74
SACRAMENTO,2011,12,0.34
SACRAMENTO,2012,1,2.92
SACRAMENTO,2012,2,1.45
SACRAMENTO,2012,3,5.63
SACRAMENTO,2012,4,3.82
SACRAMENTO,2012,5,0.04
SACRAMENTO,2012,6,0.26
SACRAMENTO,2012,7,0.0
SACRAMENTO,2012,8,0.0
SACRAMENTO,2012,9,0.0
SACRAMENTO,2012,10,1.57
SACRAMENTO,2012,11,6.22
SACRAMENTO,2012,12,6.15
SACRAMENTO,2013,1,0.63
SACRAMENTO,2013,2,0.27
SACRAMENTO,2013,3,1.62
SACRAMENTO,2013,4,0.74
SACRAMENTO,2013,6,0.47
SACRAMENTO,2013,7,0.0
SACRAMENTO,2013,10,0.0
SACRAMENTO,2013,11,0.95
SACRAMENTO,2013,12,0.39
SACRAMENTO,2014,1,0.51
SACRAMENTO,2014,2,7.37
SACRAMENTO,2014,4,1.44
SACRAMENTO,2014,6,0.0
SACRAMENTO,2014,7,0.0
SACRAMENTO,2014,10,0.2
SACRAMENTO,2014,11,2.01
SACRAMENTO,2014,12,9.25
SACRAMENTO,2015,10,0.19
SACRAMENTO,2015,12,2.56
SACRAMENTO,2016,1,4.29
SACRAMENTO,2016,2,1.06
SACRAMENTO,2016,3,4.53
SACRAMENTO,2016,4,1.54
SACRAMENTO,2016,5,0.08
SACRAMENTO,2016,6,0.0
SACRAMENTO,2016,7,0.0
SACRAMENTO,2016,8,0.0
SACRAMENTO,2016,9,0.0
SACRAMENTO,2016,10,6.66
SACRAMENTO,2016,11,2.72
SACRAMENTO,2016,12,4.26
SACRAMENTO,2017,1,10.2
SACRAMENTO,2017,2,9.42
SACRAMENTO,2017,3,2.83
SACRAMENTO,2017,4,3.79
SACRAMENTO,2017,5,0.12
SACRAMENTO,2017,6,0.25
SACRAMENTO,2017,7,0.0
SACRAMENTO,2017,8,0.0
SACRAMENTO,2017,9,0.0
SACRAMENTO,2017,10,0.27
SACRAMENTO,2017,11,4.85
SACRAMENTO,2017,12,0.47
SACRAMENTO,2018,1,4.45
SACRAMENTO,2018,2,0.47
SACRAMENTO,2018,3,7.06
SACRAMENTO,2018,4,1.93
SACRAMENTO,2018,5,0.55
SACRAMENTO,2018,6,0.0
SACRAMENTO,2018,7,0.0
SACRAMENTO,2018,8,0.0
SACRAMENTO,2018,9,0.0
SACRAMENTO,2018,10,1.14
SACRAMENTO,2018,11,2.48
SACRAMENTO,2018,12,2.32
SACRAMENTO,2019,1,4.1
SACRAMENTO,2019,2,7.17
SACRAMENTO,2019,3,3.35
SACRAMENTO,2019,4,0.67
SACRAMENTO,2019,5,4.06
SACRAMENTO,2019,6,0.0
SACRAMENTO,2019,7,0.0
SACRAMENTO,2019,8,0.0
SACRAMENTO,2019,9,0.47
SACRAMENTO,2019,10,0.0
SACRAMENTO,2019,11,0.51
SACRAMENTO,2019,12,3.82
SACRAMENTO,2020,1,1.57
SACRAMENTO,2020,2,0.0
SACRAMENTO,2020,3,2.68
SACRAMENTO,2020,4,2.72
SACRAMENTO,2020,5,0.79
SACRAMENTO,2020,6,0.0
SACRAMENTO,2020,7,0.0
SACRAMENTO,2020,8,0.0
SACRAMENTO,2020,9,0.0
SACRAMENTO,2020,10,0.0
SACRAMENTO,2020,11,0.59
SACRAMENTO,2020,12,1.53
SACRAMENTO,2021,1,3.12
SACRAMENTO,2021,2,1.49
SACRAMENTO,2021,3,2.09
SACRAMENTO,2021,4,0.22
SACRAMENTO,2021,5,0.04
SACRAMENTO,2021,6,0.02
SACRAMENTO,2021,7,0.0
SACRAMENTO,2021,8,0.0
SACRAMENTO,2021,9,0.08
SACRAMENTO,2021,10,5.75
SACRAMENTO,2021,11,0.91
SACRAMENTO,2021,12,6.31
SACRAMENTO,2022,1,0.19
SACRAMENTO,2022,2,0.0
SACRAMENTO,2022,3,1.15
SACRAMENTO,2022,4,1.89
SACRAMENTO,2022,5,0.0
SACRAMENTO,2022,6,0.24
SACRAMENTO,2022,7,0.0
SACRAMENTO,2022,8,0.0
SACRAMENTO,2022,9,0.61
SACRAMENTO,2022,10,0.0
SACRAMENTO,2022,11,1.77
SACRAMENTO,2022,12,8.65
SACRAMENTO,2023,1,9.42
